Transaction Id,Customer Id,Customer Age,Gender,Annual Income,Region,Product Category,Purchase Quantity,Unit Price,Discount Applied,Transaction Date,Payment Method
TXN-200854,CUST-5648,36.0,Female,30405.0,North Zone,Books & Media,5,28.17,0.0,2025-01-01 22:14,Digital Wallet
TXN-200855,CUST-5496,51.0,Male,68150.66,North Zone,Apparel & Fashion,7,603.38,0.1,2025-01-01 22:15,Digital Wallet
TXN-200856,CUST-5365,27.0,Female,80622.02,East Zone,Beauty & Health,7,333.76,0.1,2025-01-01 22:16,Digital Wallet
TXN-200857,CUST-5833,42.0,Female,85719.51,West Zone,Home Electronics,4,454.05,0.0,2025-01-01 22:17,NetBanking
TXN-200858,CUST-5342,19.0,Male,55000.49,North Zone,Home Electronics,3,760.3,0.05,2025-01-01 22:18,Credit Card
TXN-200859,CUST-5500,79.0,Female,64688.38,West Zone,Electronics,6,222.32,0.25,2025-01-01 22:19,NetBanking
TXN-200860,CUST-5657,28.0,Other,62934.92,South Zone,Beauty & Health,5,208.4,0.0,2025-01-01 22:20,Credit Card
TXN-200861,CUST-5511,67.0,Female,89561.35,North Zone,Electronics,5,227.77,0.05,2025-01-01 22:21,NetBanking
TXN-200862,CUST-5327,78.0,Female,47005.96,West Zone,Apparel & Fashion,4,291.03,0.0,2025-01-01 22:22,Digital Wallet
TXN-200863,CUST-5217,48.0,Male,53403.8,East Zone,Electronics,7,96.16,0.0,2025-01-01 22:23,Credit Card
TXN-200864,CUST-5301,73.0,Female,46557.67,West Zone,Apparel & Fashion,6,594.3,0.1,2025-01-01 22:24,Credit Card
TXN-200865,CUST-5132,32.0,Male,35190.72,North Zone,Home Electronics,3,180.65,0.05,2025-01-01 22:25,UPI Payment
TXN-200866,CUST-5804,26.0,Male,66584.06,South Zone,Electronics,5,787.63,0.05,2025-01-01 22:26,Credit Card
TXN-200867,CUST-5070,40.0,Other,91624.02,West Zone,Electronics,1,187.65,0.25,2025-01-01 22:27,Credit Card
TXN-200868,CUST-5252,36.0,Male,58328.04,South Zone,Books & Media,7,221.39,0.05,2025-01-01 22:28,NetBanking
TXN-200869,CUST-5415,26.0,Female,45684.91,East Zone,Home Electronics,4,256.33,0.05,2025-01-01 22:29,Digital Wallet
TXN-200870,CUST-5787,52.0,Female,295000.0,West Zone,Books & Media,4,654.53,0.05,2025-01-01 22:30,UPI Payment
TXN-200871,CUST-5445,38.0,Female,72898.69,West Zone,Apparel & Fashion,7,366.61,0.05,2025-01-01 22:31,NetBanking
TXN-200872,CUST-5876,26.0,Other,59107.28,East Zone,Apparel & Fashion,5,697.43,0.1,2025-01-01 22:32,Credit Card
TXN-200873,CUST-5182,45.0,Male,87965.4,East Zone,Home Electronics,3,668.31,0.25,2025-01-01 22:33,NetBanking
TXN-200874,CUST-5167,79.0,Male,46971.3,East Zone,Apparel & Fashion,5,790.45,0.1,2025-01-01 22:34,Digital Wallet
TXN-200875,CUST-5091,63.0,Male,56691.06,North Zone,Home Electronics,7,644.45,0.05,2025-01-01 22:35,UPI Payment
TXN-200876,CUST-5714,68.0,Male,67475.78,North Zone,Apparel & Fashion,2,49.34,0.0,2025-01-01 22:36,NetBanking
TXN-200877,CUST-5858,24.0,Male,69269.83,West Zone,Beauty & Health,5,712.58,0.1,2025-01-01 22:37,Credit Card
TXN-200878,CUST-5531,33.0,Male,62873.72,West Zone,Electronics,6,797.7,0.05,2025-01-01 22:38,NetBanking
TXN-200879,CUST-5039,33.0,Female,38349.23,West Zone,Beauty & Health,7,844.67,0.1,2025-01-01 22:39,Credit Card
TXN-200880,CUST-5126,77.0,Female,105253.21,South Zone,Home Electronics,6,111.29,0.0,2025-01-01 22:40,UPI Payment
TXN-200881,CUST-5451,50.0,Male,57634.56,East Zone,Home Electronics,7,523.41,0.25,2025-01-01 22:41,UPI Payment
TXN-200882,CUST-5173,21.0,Female,64039.95,West Zone,Beauty & Health,2,173.94,0.0,2025-01-01 22:42,NetBanking
TXN-200883,CUST-5653,21.0,Male,73410.08,East Zone,Electronics,6,227.19,0.0,2025-01-01 22:43,UPI Payment
TXN-200884,CUST-5754,56.0,Male,50224.65,North Zone,Electronics,6,635.15,0.05,2025-01-01 22:44,Digital Wallet
TXN-200885,CUST-5220,57.0,Female,63053.14,East Zone,Books & Media,1,831.14,0.05,2025-01-01 22:45,NetBanking
TXN-200886,CUST-5638,34.0,Female,49471.98,South Zone,Apparel & Fashion,4,507.86,0.0,2025-01-01 22:46,Credit Card
TXN-200887,CUST-5058,54.0,Female,69687.69,South Zone,Books & Media,6,723.82,0.05,2025-01-01 22:47,NetBanking
TXN-200888,CUST-5660,56.0,Male,56893.58,East Zone,Electronics,4,13.0,0.0,2025-01-01 22:48,Credit Card
TXN-200889,CUST-5476,77.0,Female,66971.29,South Zone,Beauty & Health,7,36.44,0.0,2025-01-01 22:49,UPI Payment
TXN-200890,CUST-5456,69.0,Female,42639.06,South Zone,Apparel & Fashion,3,509.43,0.0,2025-01-01 22:50,Credit Card
TXN-200891,CUST-5829,46.0,Female,46665.05,North Zone,Beauty & Health,5,334.0,0.1,2025-01-01 22:51,Credit Card
TXN-200892,CUST-5895,69.0,Female,36744.9,West Zone,Books & Media,1,756.9,0.0,2025-01-01 22:52,Credit Card
TXN-200893,CUST-5361,53.0,Female,48855.19,South Zone,Home Electronics,7,260.52,0.0,2025-01-01 22:53,Credit Card
TXN-200894,CUST-5935,77.0,Female,14389.8,West Zone,Beauty & Health,2,370.37,0.05,2025-01-01 22:54,Digital Wallet
TXN-200895,CUST-5001,55.0,Female,56318.65,East Zone,Books & Media,3,451.32,0.0,2025-01-01 22:55,Credit Card
TXN-200896,CUST-5387,56.0,Other,52116.55,East Zone,Books & Media,1,236.08,0.1,2025-01-01 22:56,NetBanking
TXN-200897,CUST-5973,67.0,Female,64791.85,South Zone,Books & Media,1,772.72,0.1,2025-01-01 22:57,Digital Wallet
TXN-200898,CUST-5348,80.0,Male,62825.24,East Zone,Home Electronics,7,397.8,0.1,2025-01-01 22:58,Credit Card
TXN-200899,CUST-5190,54.0,Female,85255.98,North Zone,Home Electronics,2,363.7,0.0,2025-01-01 22:59,Credit Card
TXN-200900,CUST-5505,,Male,109994.74,South Zone,Home Electronics,2,723.12,0.0,2025-01-01 23:00,Credit Card
TXN-200901,CUST-5191,80.0,Male,83044.47,South Zone,Apparel & Fashion,4,268.97,0.05,2025-01-01 23:01,Digital Wallet
TXN-200902,CUST-5508,,Female,53617.51,South Zone,Home Electronics,5,695.85,0.0,2025-01-01 23:02,Credit Card
TXN-200903,CUST-5369,81.0,Female,52872.27,East Zone,Home Electronics,7,108.76,0.0,2025-01-01 23:03,Credit Card
TXN-200904,CUST-5409,78.0,Female,78070.27,East Zone,Home Electronics,3,159.86,0.0,2025-01-01 23:04,Credit Card
TXN-200905,CUST-5824,52.0,Male,30858.12,South Zone,Beauty & Health,5,808.49,0.0,2025-01-01 23:05,UPI Payment
TXN-200906,CUST-5929,24.0,Female,56168.75,West Zone,Home Electronics,3,716.95,0.25,2025-01-01 23:06,NetBanking
TXN-200907,CUST-5934,44.0,Male,57594.17,East Zone,Apparel & Fashion,1,333.08,0.1,2025-01-01 23:07,Credit Card
TXN-200908,CUST-5117,45.0,Other,72806.43,East Zone,Books & Media,6,544.68,0.0,2025-01-01 23:08,NetBanking
TXN-200909,CUST-5134,39.0,Other,73356.53,South Zone,Beauty & Health,6,801.84,0.0,2025-01-01 23:09,UPI Payment
TXN-200910,CUST-5058,31.0,Female,48225.63,West Zone,Electronics,7,184.41,0.25,2025-01-01 23:10,UPI Payment
TXN-200911,CUST-5556,24.0,Female,54334.11,South Zone,Home Electronics,2,55.33,0.0,2025-01-01 23:11,Credit Card
TXN-200912,CUST-5685,54.0,Female,70234.43,East Zone,Books & Media,2,459.39,0.1,2025-01-01 23:12,NetBanking
TXN-200913,CUST-5672,78.0,Female,47219.97,South Zone,Books & Media,1,125.92,0.0,2025-01-01 23:13,Digital Wallet
TXN-200914,CUST-5173,39.0,Male,84313.19,South Zone,Beauty & Health,1,163.69,0.1,2025-01-01 23:14,Credit Card
TXN-200915,CUST-5829,22.0,Male,73269.74,South Zone,Electronics,3,758.4,0.05,2025-01-01 23:15,Digital Wallet
TXN-200916,CUST-5815,79.0,Female,65172.93,West Zone,Apparel & Fashion,1,11.75,0.0,2025-01-01 23:16,UPI Payment
TXN-200917,CUST-5149,72.0,Female,69232.4,South Zone,Books & Media,7,695.3,0.0,2025-01-01 23:17,UPI Payment
TXN-200918,CUST-5080,19.0,Male,53362.52,East Zone,Books & Media,3,442.06,0.05,2025-01-01 23:18,NetBanking
TXN-200919,CUST-5886,79.0,Female,50413.61,South Zone,Books & Media,5,477.82,0.25,2025-01-01 23:19,Digital Wallet
TXN-200920,CUST-5213,44.0,Male,54142.64,West Zone,Books & Media,2,572.81,0.0,2025-01-01 23:20,Digital Wallet
TXN-200921,CUST-5203,38.0,Female,71249.38,North Zone,Beauty & Health,2,369.86,0.05,2025-01-01 23:21,Credit Card
TXN-200922,CUST-5764,71.0,Female,65718.78,West Zone,Electronics,6,103.13,0.0,2025-01-01 23:22,NetBanking
TXN-200923,CUST-5229,55.0,Female,,South Zone,Books & Media,6,92.33,0.1,2025-01-01 23:23,NetBanking
TXN-200924,CUST-5676,32.0,Female,75867.26,North Zone,Apparel & Fashion,7,642.56,0.1,2025-01-01 23:24,Digital Wallet
TXN-200925,CUST-5227,38.0,Male,58781.99,South Zone,Apparel & Fashion,2,192.16,0.0,2025-01-01 23:25,UPI Payment
TXN-200926,CUST-5659,27.0,Male,49173.75,West Zone,Home Electronics,7,29.23,0.0,2025-01-01 23:26,NetBanking
TXN-200927,CUST-5532,40.0,Female,66705.32,North Zone,Books & Media,5,832.78,0.0,2025-01-01 23:27,UPI Payment
TXN-200928,CUST-5441,75.0,Female,43258.95,North Zone,Books & Media,5,833.44,0.05,2025-01-01 23:28,Credit Card
TXN-200929,CUST-5402,73.0,Male,30786.36,South Zone,Books & Media,4,324.84,0.0,2025-01-01 23:29,NetBanking
TXN-200930,CUST-5047,56.0,Female,61905.57,South Zone,Books & Media,3,27.05,0.0,2025-01-01 23:30,NetBanking
TXN-200931,CUST-5233,22.0,Male,49837.84,West Zone,Books & Media,6,619.68,0.25,2025-01-01 23:31,Credit Card
TXN-200932,CUST-5305,18.0,Female,57298.14,South Zone,Apparel & Fashion,3,707.29,0.0,2025-01-01 23:32,NetBanking
TXN-200933,CUST-5526,30.0,Female,44115.44,North Zone,Electronics,6,111.07,0.05,2025-01-01 23:33,Digital Wallet
TXN-200934,CUST-5143,38.0,Male,84365.24,East Zone,Electronics,4,119.89,0.0,2025-01-01 23:34,Digital Wallet
TXN-200935,CUST-5415,43.0,Male,49762.38,East Zone,Home Electronics,2,699.87,0.0,2025-01-01 23:35,Credit Card
TXN-200936,CUST-5513,67.0,Female,54008.01,West Zone,Apparel & Fashion,7,784.05,0.0,2025-01-01 23:36,UPI Payment
TXN-200937,CUST-5373,62.0,Female,68990.84,South Zone,Books & Media,3,673.29,0.05,2025-01-01 23:37,UPI Payment
TXN-200938,CUST-5566,38.0,Female,36532.64,West Zone,Electronics,6,175.03,0.0,2025-01-01 23:38,NetBanking
TXN-200939,CUST-5886,70.0,Female,35164.83,East Zone,Beauty & Health,3,353.03,0.1,2025-01-01 23:39,UPI Payment
TXN-200940,CUST-5259,35.0,Female,69047.63,East Zone,Beauty & Health,2,512.91,0.0,2025-01-01 23:40,UPI Payment
TXN-200941,CUST-5656,54.0,Other,53768.47,South Zone,Beauty & Health,7,140.87,0.0,2025-01-01 23:41,Credit Card
TXN-200942,CUST-5471,62.0,Female,45322.34,North Zone,Books & Media,1,183.35,0.25,2025-01-01 23:42,UPI Payment
TXN-200943,CUST-5953,49.0,Female,73162.4,South Zone,Books & Media,6,244.4,0.0,2025-01-01 23:43,UPI Payment
TXN-200944,CUST-5971,53.0,Male,46979.45,East Zone,Home Electronics,1,435.78,0.0,2025-01-01 23:44,UPI Payment
TXN-200945,CUST-5012,34.0,Male,56921.52,North Zone,Home Electronics,4,436.87,0.0,2025-01-01 23:45,Digital Wallet
TXN-200946,CUST-5330,52.0,Female,45421.59,West Zone,Home Electronics,7,693.17,0.1,2025-01-01 23:46,Digital Wallet
TXN-200947,CUST-5736,66.0,Male,67613.59,East Zone,Beauty & Health,5,641.42,0.1,2025-01-01 23:47,Credit Card
TXN-200948,CUST-5784,77.0,Female,86643.41,West Zone,Books & Media,3,777.15,0.0,2025-01-01 23:48,NetBanking
TXN-200949,CUST-5968,28.0,Female,27570.76,North Zone,Beauty & Health,6,708.89,0.0,2025-01-01 23:49,Credit Card
TXN-200950,CUST-5358,80.0,Female,64084.17,West Zone,Home Electronics,3,219.9,0.05,2025-01-01 23:50,NetBanking
TXN-200951,CUST-5972,38.0,Male,77846.89,East Zone,Books & Media,4,285.28,0.25,2025-01-01 23:51,NetBanking
TXN-200952,CUST-5408,69.0,Male,54202.66,South Zone,Apparel & Fashion,4,428.11,0.0,2025-01-01 23:52,UPI Payment
TXN-200953,CUST-5668,81.0,Male,41075.72,West Zone,Electronics,3,17.55,0.1,2025-01-01 23:53,UPI Payment
TXN-200954,CUST-5373,72.0,Male,69787.83,East Zone,Electronics,6,768.85,0.0,2025-01-01 23:54,Credit Card
TXN-200955,CUST-5008,70.0,Male,80530.59,East Zone,Home Electronics,7,42.95,0.0,2025-01-01 23:55,Credit Card
TXN-200956,CUST-5122,43.0,Female,78474.66,North Zone,Beauty & Health,2,277.8,0.0,2025-01-01 23:56,Credit Card
TXN-200957,CUST-5348,79.0,Female,68769.32,East Zone,Apparel & Fashion,7,486.17,0.0,2025-01-01 23:57,Digital Wallet
TXN-200958,CUST-5676,21.0,Female,63811.4,South Zone,Books & Media,2,442.82,0.0,2025-01-01 23:58,Digital Wallet
TXN-200959,CUST-5090,51.0,Female,45368.27,South Zone,Beauty & Health,5,558.19,0.25,2025-01-01 23:59,Digital Wallet
TXN-200960,CUST-5648,69.0,Male,78007.03,West Zone,Home Electronics,7,450.99,0.0,2025-01-02 00:00,Digital Wallet
TXN-200961,CUST-5698,65.0,Female,295000.0,West Zone,Beauty & Health,3,198.89,0.0,2025-01-02 00:01,Digital Wallet
TXN-200962,CUST-5316,77.0,Female,40945.92,West Zone,Home Electronics,3,175.31,0.0,2025-01-02 00:02,UPI Payment
TXN-200963,CUST-5178,35.0,Male,68742.87,West Zone,Electronics,6,771.67,0.1,2025-01-02 00:03,NetBanking
TXN-200964,CUST-5540,57.0,Female,74077.24,South Zone,Electronics,3,228.42,0.25,2025-01-02 00:04,Digital Wallet
TXN-200965,CUST-5732,52.0,Male,78319.1,North Zone,Beauty & Health,6,242.79,0.0,2025-01-02 00:05,Credit Card
TXN-200966,CUST-5869,58.0,Female,60612.69,West Zone,Apparel & Fashion,3,354.24,0.0,2025-01-02 00:06,NetBanking
TXN-200967,CUST-5041,46.0,Other,46135.0,North Zone,Books & Media,4,123.26,0.0,2025-01-02 00:07,Digital Wallet
TXN-200968,CUST-5740,69.0,Male,52710.85,East Zone,Home Electronics,1,433.89,0.0,2025-01-02 00:08,Digital Wallet
TXN-200969,CUST-5704,46.0,Female,43365.88,East Zone,Books & Media,3,567.12,0.0,2025-01-02 00:09,UPI Payment
TXN-200970,CUST-5923,55.0,Female,61055.38,West Zone,Electronics,1,669.28,0.0,2025-01-02 00:10,UPI Payment
TXN-200971,CUST-5502,59.0,Other,57432.62,East Zone,Apparel & Fashion,2,606.32,0.05,2025-01-02 00:11,UPI Payment
TXN-200972,CUST-5959,38.0,Female,101683.17,North Zone,Apparel & Fashion,5,130.18,0.05,2025-01-02 00:12,Digital Wallet
TXN-200973,CUST-5145,59.0,Female,78551.53,North Zone,Books & Media,7,390.65,0.0,2025-01-02 00:13,UPI Payment
TXN-200974,CUST-5201,30.0,Male,79936.64,East Zone,Electronics,7,38.09,0.0,2025-01-02 00:14,Digital Wallet
TXN-200975,CUST-5929,66.0,Male,70720.02,West Zone,Books & Media,2,20.53,0.05,2025-01-02 00:15,NetBanking
TXN-200976,CUST-5724,58.0,Male,55204.62,North Zone,Beauty & Health,3,377.19,0.05,2025-01-02 00:16,NetBanking
TXN-200977,CUST-5461,81.0,Other,56905.29,North Zone,Apparel & Fashion,7,219.13,0.0,2025-01-02 00:17,Digital Wallet
TXN-200978,CUST-5732,34.0,Female,58598.42,South Zone,Apparel & Fashion,6,582.6,0.1,2025-01-02 00:18,Credit Card
TXN-200979,CUST-5752,73.0,Female,65482.32,West Zone,Beauty & Health,2,617.12,0.0,2025-01-02 00:19,Digital Wallet
TXN-200980,CUST-5925,26.0,Female,69199.64,South Zone,Electronics,4,761.67,0.0,2025-01-02 00:20,NetBanking
TXN-200981,CUST-5909,58.0,Male,62013.11,East Zone,Apparel & Fashion,1,647.9,0.0,2025-01-02 00:21,NetBanking
TXN-200982,CUST-5558,18.0,Male,56623.93,East Zone,Home Electronics,6,46.24,0.25,2025-01-02 00:22,Digital Wallet
TXN-200983,CUST-5547,19.0,Male,51008.86,South Zone,Home Electronics,7,319.34,0.0,2025-01-02 00:23,Digital Wallet
TXN-200984,CUST-5253,77.0,Male,36236.0,West Zone,Electronics,6,236.07,0.25,2025-01-02 00:24,Digital Wallet
TXN-200985,CUST-5390,65.0,Male,85742.51,North Zone,Beauty & Health,3,331.59,0.0,2025-01-02 00:25,NetBanking
TXN-200986,CUST-5594,46.0,Female,102802.3,East Zone,Books & Media,4,140.68,0.0,2025-01-02 00:26,Credit Card
TXN-200987,CUST-5883,50.0,Male,84187.73,West Zone,Electronics,1,88.01,0.05,2025-01-02 00:27,Digital Wallet
TXN-200988,CUST-5256,27.0,Male,38707.29,West Zone,Books & Media,4,445.47,0.0,2025-01-02 00:28,NetBanking
TXN-200989,CUST-5709,67.0,Male,76559.81,East Zone,Electronics,2,613.86,0.0,2025-01-02 00:29,Digital Wallet
TXN-200990,CUST-5815,75.0,Male,80939.86,East Zone,Home Electronics,3,598.26,0.0,2025-01-02 00:30,NetBanking
TXN-200991,CUST-5921,81.0,Other,54536.4,West Zone,Beauty & Health,6,386.32,0.1,2025-01-02 00:31,Digital Wallet
TXN-200992,CUST-5450,77.0,Female,71045.15,North Zone,Home Electronics,6,446.56,0.0,2025-01-02 00:32,NetBanking
TXN-200993,CUST-5010,57.0,Other,53558.39,South Zone,Beauty & Health,2,441.54,0.0,2025-01-02 00:33,Digital Wallet
TXN-200994,CUST-5824,38.0,Male,90285.19,East Zone,Books & Media,6,589.53,0.0,2025-01-02 00:34,UPI Payment
TXN-200995,CUST-5798,45.0,Male,68759.36,South Zone,Electronics,5,45.97,0.05,2025-01-02 00:35,Digital Wallet
TXN-200996,CUST-5242,28.0,Female,45032.62,West Zone,Apparel & Fashion,3,605.01,0.0,2025-01-02 00:36,NetBanking
TXN-200997,CUST-5251,72.0,Male,,South Zone,Apparel & Fashion,2,497.17,0.0,2025-01-02 00:37,Digital Wallet
TXN-200998,CUST-5877,51.0,Male,81587.44,North Zone,Beauty & Health,3,172.8,0.0,2025-01-02 00:38,Credit Card
TXN-200999,CUST-5005,25.0,Male,65665.44,West Zone,Beauty & Health,1,46.93,0.05,2025-01-02 00:39,Digital Wallet
TXN-201000,CUST-5119,76.0,Male,70869.67,North Zone,Home Electronics,3,97.15,0.0,2025-01-02 00:40,Digital Wallet
TXN-201001,CUST-5801,39.0,Male,60709.56,West Zone,Apparel & Fashion,3,448.6,0.0,2025-01-02 00:41,Digital Wallet
TXN-201002,CUST-5374,25.0,Male,41015.81,North Zone,Home Electronics,1,645.98,0.05,2025-01-02 00:42,Credit Card
TXN-201003,CUST-5065,66.0,Female,59192.93,West Zone,Books & Media,2,288.12,0.25,2025-01-02 00:43,Credit Card
TXN-201004,CUST-5146,32.0,Male,71676.23,North Zone,Apparel & Fashion,3,325.67,0.1,2025-01-02 00:44,Credit Card
TXN-201005,CUST-5224,34.0,Male,59631.5,West Zone,Books & Media,4,794.39,0.0,2025-01-02 00:45,UPI Payment
TXN-201006,CUST-5239,77.0,Female,76814.16,North Zone,Electronics,3,185.39,0.05,2025-01-02 00:46,Credit Card
TXN-201007,CUST-5177,40.0,Male,54744.64,West Zone,Home Electronics,2,93.12,0.25,2025-01-02 00:47,UPI Payment
TXN-201008,CUST-5779,41.0,Male,55958.07,North Zone,Beauty & Health,6,295.51,0.0,2025-01-02 00:48,Digital Wallet
TXN-201009,CUST-5853,62.0,Female,77375.72,East Zone,Apparel & Fashion,7,635.43,0.0,2025-01-02 00:49,UPI Payment
TXN-201010,CUST-5282,36.0,Male,66104.27,South Zone,Home Electronics,1,534.22,0.0,2025-01-02 00:50,Digital Wallet
TXN-201011,CUST-5063,22.0,Male,54383.15,West Zone,Beauty & Health,6,356.64,0.1,2025-01-02 00:51,UPI Payment
TXN-201012,CUST-5217,49.0,Female,81125.4,North Zone,Electronics,2,820.23,0.0,2025-01-02 00:52,Credit Card
TXN-201013,CUST-5854,61.0,Male,49258.39,East Zone,Apparel & Fashion,5,626.2,0.0,2025-01-02 00:53,Credit Card
TXN-201014,CUST-5827,18.0,Female,48551.44,West Zone,Books & Media,7,57.74,0.0,2025-01-02 00:54,UPI Payment
TXN-201015,CUST-5795,40.0,Female,9655.2,West Zone,Electronics,6,634.34,0.1,2025-01-02 00:55,UPI Payment
TXN-201016,CUST-5689,54.0,Male,51751.58,West Zone,Beauty & Health,3,25.8,0.0,2025-01-02 00:56,Credit Card
TXN-201017,CUST-5461,25.0,Female,86211.26,South Zone,Apparel & Fashion,7,554.7,0.1,2025-01-02 00:57,Digital Wallet
TXN-201018,CUST-5929,30.0,Female,23662.59,North Zone,Apparel & Fashion,3,183.25,0.1,2025-01-02 00:58,Digital Wallet
TXN-201019,CUST-5610,25.0,Male,44389.48,North Zone,Electronics,1,593.65,0.0,2025-01-02 00:59,Digital Wallet
TXN-201020,CUST-5105,74.0,Female,70122.77,West Zone,Apparel & Fashion,3,267.11,0.05,2025-01-02 01:00,Digital Wallet
TXN-201021,CUST-5099,40.0,Male,20469.96,West Zone,Beauty & Health,7,742.75,0.0,2025-01-02 01:01,NetBanking
TXN-201022,CUST-5511,60.0,Female,52552.08,West Zone,Electronics,4,290.02,0.25,2025-01-02 01:02,Digital Wallet
TXN-201023,CUST-5385,18.0,Male,83105.97,East Zone,Books & Media,4,528.83,0.05,2025-01-02 01:03,NetBanking
TXN-201024,CUST-5405,62.0,Male,99795.98,West Zone,Electronics,6,246.97,0.25,2025-01-02 01:04,NetBanking
TXN-201025,CUST-5823,68.0,Male,67369.56,South Zone,Electronics,2,780.09,0.0,2025-01-02 01:05,Credit Card
TXN-201026,CUST-5518,41.0,Female,44860.36,North Zone,Books & Media,1,665.05,0.0,2025-01-02 01:06,Credit Card
TXN-201027,CUST-5476,52.0,Male,44237.62,South Zone,Beauty & Health,5,210.97,0.0,2025-01-02 01:07,UPI Payment
TXN-201028,CUST-5977,41.0,Male,64680.8,West Zone,Home Electronics,6,806.76,0.0,2025-01-02 01:08,Digital Wallet
TXN-201029,CUST-5709,34.0,Male,67197.82,East Zone,Home Electronics,2,307.12,0.1,2025-01-02 01:09,Digital Wallet
TXN-201030,CUST-5863,22.0,Female,96371.68,West Zone,Books & Media,1,556.0,0.0,2025-01-02 01:10,Credit Card
TXN-201031,CUST-5645,37.0,Female,79959.89,West Zone,Beauty & Health,7,632.84,0.0,2025-01-02 01:11,Credit Card
TXN-201032,CUST-5870,38.0,Female,63555.97,West Zone,Apparel & Fashion,1,24.84,0.0,2025-01-02 01:12,Credit Card
TXN-201033,CUST-5771,57.0,Female,55798.67,West Zone,Books & Media,7,815.35,0.0,2025-01-02 01:13,UPI Payment
TXN-201034,CUST-5437,75.0,Female,117772.17,West Zone,Home Electronics,6,296.38,0.0,2025-01-02 01:14,Digital Wallet
TXN-201035,CUST-5023,48.0,Male,73592.0,North Zone,Beauty & Health,2,165.77,0.0,2025-01-02 01:15,UPI Payment
TXN-201036,CUST-5997,63.0,Female,49628.09,South Zone,Electronics,2,723.92,0.1,2025-01-02 01:16,NetBanking
TXN-201037,CUST-5565,53.0,Female,57844.48,East Zone,Beauty & Health,3,599.1,0.0,2025-01-02 01:17,NetBanking
TXN-201038,CUST-5677,28.0,Other,45767.09,West Zone,Beauty & Health,5,78.75,0.05,2025-01-02 01:18,Digital Wallet
TXN-201039,CUST-5714,69.0,Female,17515.83,East Zone,Home Electronics,4,104.34,0.0,2025-01-02 01:19,Credit Card
TXN-201040,CUST-5458,32.0,Male,67784.04,North Zone,Home Electronics,3,609.48,0.05,2025-01-02 01:20,Credit Card
TXN-201041,CUST-5083,36.0,Male,94975.4,South Zone,Apparel & Fashion,1,68.65,0.0,2025-01-02 01:21,UPI Payment
TXN-201042,CUST-5145,24.0,Female,31834.69,West Zone,Apparel & Fashion,5,780.05,0.25,2025-01-02 01:22,NetBanking
TXN-201043,CUST-5085,68.0,Female,63022.36,North Zone,Books & Media,5,631.73,0.05,2025-01-02 01:23,NetBanking
TXN-201044,CUST-5078,45.0,Female,48922.26,North Zone,Electronics,2,288.82,0.0,2025-01-02 01:24,Digital Wallet
TXN-201045,CUST-5457,68.0,Female,71647.8,South Zone,Apparel & Fashion,5,312.0,0.0,2025-01-02 01:25,NetBanking
TXN-201046,CUST-5878,60.0,Female,58811.89,West Zone,Home Electronics,6,433.24,0.0,2025-01-02 01:26,Credit Card
TXN-201047,CUST-5001,75.0,Male,36838.99,South Zone,Beauty & Health,5,310.34,0.1,2025-01-02 01:27,Credit Card
TXN-201048,CUST-5051,22.0,Female,43849.58,South Zone,Books & Media,1,667.14,0.05,2025-01-02 01:28,Credit Card
TXN-201049,CUST-5685,22.0,Male,46639.44,East Zone,Apparel & Fashion,6,828.67,0.0,2025-01-02 01:29,Digital Wallet
TXN-201050,CUST-5717,47.0,Male,86869.89,East Zone,Beauty & Health,6,499.13,0.0,2025-01-02 01:30,UPI Payment
